LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,LBP_10,LBP_11,LBP_12,LBP_13,LBP_14,LBP_15,LBP_16,LBP_17
0.362182,0.027705,0.019935,0.020247,0.016589,0.021211,0.024189,0.037772,0.054957,0.032838,0.020474,0.017156,0.013044,0.016788,0.012988,0.01727,0.015738,0.268914
0.471368,0.024282,0.015878,0.014485,0.013471,0.01685,0.019552,0.030363,0.040836,0.022403,0.011677,0.008467,0.006968,0.009565,0.012901,0.01742,0.012289,0.251225
0.415022,0.021756,0.017265,0.017708,0.016381,0.019569,0.023292,0.033856,0.048958,0.03132,0.018848,0.014566,0.013566,0.014287,0.011983,0.016986,0.014473,0.250163
0.489691,0.02241,0.013951,0.01304,0.011543,0.012042,0.015889,0.022968,0.029253,0.020442,0.013775,0.010544,0.009252,0.010838,0.011954,0.016535,0.01633,0.259545
0.403745,0.02769,0.017801,0.014451,0.011999,0.014293,0.018671,0.025976,0.034467,0.024341,0.014346,0.011366,0.009151,0.011261,0.012896,0.02028,0.019198,0.30807
0.379157,0.028295,0.018855,0.01535,0.013672,0.014949,0.018705,0.028971,0.03781,0.021935,0.014573,0.010792,0.009791,0.011393,0.015049,0.021359,0.019481,0.319862
0.364402,0.030343,0.019242,0.015434,0.012008,0.010618,0.012613,0.016522,0.021196,0.017529,0.013076,0.010538,0.010376,0.014446,0.015434,0.027543,0.026777,0.361904
0.416089,0.028289,0.016547,0.014035,0.013118,0.014533,0.020574,0.02813,0.035467,0.022847,0.014833,0.010486,0.008593,0.010148,0.010766,0.018162,0.016348,0.301037
0.426405,0.025394,0.014259,0.011177,0.012533,0.015861,0.021285,0.032791,0.056049,0.030695,0.016765,0.011054,0.008218,0.009328,0.008958,0.014464,0.01241,0.272354
0.625457,0.021415,0.007768,0.004881,0.003427,0.003926,0.004819,0.006065,0.007914,0.00592,0.003676,0.002991,0.002181,0.004009,0.006875,0.017032,0.01508,0.256564
0.480308,0.012802,0.011024,0.017159,0.017959,0.023071,0.032761,0.064056,0.097173,0.042719,0.020848,0.014714,0.010535,0.011069,0.005334,0.006846,0.007424,0.1242
0.340462,0.033071,0.017609,0.015163,0.012745,0.014103,0.016739,0.022717,0.030163,0.019728,0.014375,0.010543,0.00981,0.013016,0.015924,0.027935,0.027473,0.358424
0.477074,0.010966,0.009442,0.01736,0.018271,0.024019,0.033644,0.060661,0.087281,0.051285,0.024284,0.01895,0.012374,0.011281,0.005483,0.007935,0.007471,0.122217
0.41533,0.029219,0.014072,0.009879,0.005582,0.007809,0.011216,0.01913,0.03184,0.016981,0.009617,0.006761,0.005267,0.008176,0.01326,0.025079,0.021253,0.349528
0.372194,0.028465,0.017241,0.01596,0.014375,0.014944,0.015493,0.019905,0.021674,0.018278,0.014232,0.013378,0.012626,0.013724,0.013521,0.02515,0.025333,0.343506
0.244691,0.039315,0.019556,0.01707,0.01129,0.01119,0.012769,0.01586,0.019456,0.016431,0.011962,0.010618,0.011526,0.015793,0.019456,0.034946,0.03414,0.453931
0.348998,0.029583,0.019824,0.018433,0.015466,0.01653,0.021215,0.036293,0.054296,0.029583,0.017103,0.011334,0.00984,0.013277,0.014669,0.020581,0.017778,0.305196
0.391945,0.026445,0.017387,0.01763,0.014051,0.01372,0.016216,0.021695,0.026931,0.02059,0.015045,0.012261,0.011731,0.015708,0.016503,0.025097,0.02565,0.311395
0.325038,0.036661,0.015994,0.010941,0.007914,0.007747,0.008629,0.011752,0.01404,0.010846,0.008915,0.007532,0.008081,0.010774,0.015971,0.031536,0.03156,0.43607
0.467453,0.018899,0.01379,0.019278,0.017365,0.019595,0.026094,0.034366,0.045752,0.032752,0.021903,0.016337,0.014565,0.015672,0.010311,0.013221,0.01398,0.198665
0.366638,0.0326,0.017186,0.013439,0.010477,0.010477,0.012754,0.016522,0.022324,0.014849,0.011323,0.010336,0.008926,0.012331,0.015252,0.026072,0.026233,0.37226
0.470968,0.017762,0.014735,0.020808,0.018485,0.020046,0.024311,0.031888,0.044833,0.03145,0.019875,0.016544,0.013859,0.016582,0.011118,0.01464,0.015382,0.196714
0.415534,0.026655,0.017395,0.014394,0.012144,0.012988,0.012988,0.016035,0.019974,0.016504,0.01416,0.012566,0.011839,0.014816,0.014488,0.024686,0.024873,0.317962
0.320565,0.017552,0.012808,0.025221,0.027593,0.032298,0.039058,0.058863,0.075032,0.053487,0.039295,0.032535,0.020161,0.020122,0.01016,0.015062,0.015892,0.184298
0.469067,0.01471,0.010311,0.020094,0.021748,0.02576,0.033713,0.043532,0.052083,0.038499,0.027062,0.021256,0.016575,0.016188,0.008868,0.011226,0.012071,0.157235
0.371114,0.020251,0.016036,0.028187,0.023602,0.029338,0.034807,0.049095,0.062212,0.045683,0.029317,0.025164,0.016674,0.0206,0.010403,0.014206,0.015378,0.187932
0.512418,0.023623,0.012747,0.008491,0.006723,0.007175,0.008532,0.012562,0.028701,0.035218,0.024733,0.021423,0.015954,0.018236,0.011883,0.014186,0.013877,0.22352
0.677225,0.018431,0.008513,0.005325,0.003722,0.003761,0.004494,0.006098,0.008968,0.01172,0.012057,0.013997,0.009384,0.010176,0.007701,0.012413,0.012314,0.173701
0.649907,0.019097,0.009259,0.005579,0.003935,0.00419,0.004213,0.007106,0.009861,0.011296,0.012338,0.013727,0.009606,0.011528,0.007569,0.014491,0.016736,0.18956
0.692449,0.016017,0.006766,0.004886,0.00449,0.004093,0.004615,0.006202,0.008499,0.00804,0.008979,0.010587,0.008311,0.009021,0.007246,0.013114,0.013615,0.17307
0.617178,0.023194,0.008328,0.004592,0.002452,0.002452,0.003347,0.007589,0.010858,0.009885,0.008834,0.01004,0.008873,0.012726,0.008172,0.019264,0.021132,0.221085
0.581515,0.017585,0.010858,0.015519,0.010381,0.017744,0.022722,0.048676,0.053019,0.021133,0.011547,0.007892,0.006409,0.008422,0.005561,0.010117,0.009375,0.141525
0.647409,0.013542,0.008787,0.007559,0.008093,0.009562,0.010978,0.018056,0.024306,0.018376,0.01234,0.011912,0.008841,0.007986,0.006704,0.011245,0.010871,0.163435
0.653127,0.015531,0.010018,0.008488,0.006602,0.00677,0.007461,0.01268,0.021944,0.019324,0.012722,0.011926,0.008991,0.011339,0.010626,0.011716,0.011884,0.158849
0.542359,0.021671,0.013403,0.009907,0.006665,0.008377,0.009324,0.014423,0.027972,0.022545,0.018648,0.016244,0.012456,0.015989,0.009288,0.018029,0.020323,0.212376
0.519973,0.025726,0.012849,0.008495,0.005188,0.005296,0.005457,0.011102,0.022151,0.025457,0.020887,0.019543,0.014704,0.019973,0.011048,0.016747,0.020134,0.235269
0.521493,0.0202,0.012816,0.013845,0.015348,0.017168,0.018829,0.02471,0.032727,0.02616,0.021176,0.018829,0.011867,0.012632,0.007938,0.013739,0.014715,0.195807
0.610478,0.021227,0.010005,0.005735,0.003935,0.003582,0.003635,0.005435,0.008099,0.016057,0.016234,0.017998,0.013516,0.016004,0.009299,0.014928,0.01694,0.206892
0.577263,0.017096,0.009537,0.011567,0.009131,0.012936,0.015625,0.028866,0.0347,0.021916,0.012226,0.010806,0.008421,0.010248,0.006341,0.012378,0.014509,0.186435
0.591953,0.021328,0.011289,0.007695,0.005938,0.006094,0.007266,0.014063,0.021367,0.013672,0.009336,0.009102,0.008359,0.011094,0.010703,0.018086,0.016523,0.216133
0.531785,0.02178,0.01317,0.012146,0.009494,0.013403,0.016754,0.025828,0.032949,0.020104,0.011355,0.009261,0.007725,0.00968,0.008098,0.013449,0.012239,0.23078
0.568697,0.015251,0.010109,0.012438,0.010373,0.01323,0.016746,0.026547,0.039909,0.022723,0.014856,0.012878,0.008966,0.009801,0.007867,0.01279,0.012175,0.184643
0.541634,0.022005,0.015007,0.011523,0.007259,0.00765,0.009245,0.016829,0.030436,0.022005,0.013607,0.011849,0.009766,0.014388,0.012435,0.016113,0.017611,0.220638
0.556773,0.016459,0.009244,0.007891,0.005366,0.008883,0.012716,0.030258,0.047619,0.026245,0.015242,0.012897,0.00699,0.011093,0.006899,0.015242,0.015828,0.194354
0.588729,0.047259,0.018475,0.014347,0.006057,0.005378,0.006164,0.010452,0.01081,0.008255,0.006289,0.008058,0.006057,0.009666,0.007522,0.014687,0.016492,0.215302
0.378348,0.028935,0.017609,0.01269,0.008598,0.010417,0.011863,0.019139,0.035714,0.041584,0.028811,0.022983,0.017072,0.019345,0.016576,0.019676,0.019552,0.291088
0.497729,0.021021,0.013312,0.01925,0.016688,0.017833,0.022521,0.031563,0.037854,0.024833,0.015854,0.012146,0.010646,0.013062,0.008271,0.014625,0.014,0.208792
0.48562,0.021088,0.014181,0.015031,0.01237,0.015399,0.016135,0.023947,0.032326,0.019616,0.015342,0.011945,0.009822,0.012993,0.012313,0.016955,0.018229,0.246688
0.584222,0.015836,0.011138,0.012722,0.011508,0.011138,0.015308,0.022778,0.03381,0.019716,0.014121,0.010109,0.007417,0.008683,0.008895,0.012643,0.013461,0.186497
0.618891,0.023048,0.009633,0.006109,0.003631,0.003909,0.004721,0.006985,0.009783,0.004443,0.00299,0.002328,0.003097,0.004016,0.00895,0.019246,0.020378,0.247843
0.585387,0.020165,0.011004,0.008982,0.006993,0.008216,0.009129,0.014117,0.018926,0.013449,0.007988,0.006423,0.005363,0.007988,0.009536,0.016709,0.017296,0.232329
0.664341,0.019426,0.00813,0.00426,0.002717,0.003146,0.003674,0.006137,0.010104,0.005433,0.002873,0.002326,0.00213,0.003576,0.007681,0.017609,0.019172,0.217265
0.601282,0.019578,0.011138,0.007986,0.005475,0.006757,0.007986,0.012901,0.018029,0.01023,0.006998,0.005475,0.004781,0.006303,0.009081,0.017415,0.017975,0.230609
0.465706,0.022519,0.013159,0.011801,0.009385,0.012908,0.016103,0.024507,0.034521,0.022846,0.013562,0.008454,0.007699,0.008907,0.009989,0.017487,0.014291,0.286156
0.507944,0.027537,0.010194,0.005018,0.003863,0.004878,0.005256,0.008582,0.010294,0.007068,0.004082,0.003982,0.004022,0.006133,0.0089,0.023674,0.025904,0.33267
0.476747,0.026586,0.014812,0.016102,0.010081,0.01043,0.011478,0.015833,0.021694,0.013038,0.008817,0.008118,0.009301,0.012581,0.013683,0.023763,0.026022,0.280914
0.485095,0.028738,0.009667,0.005667,0.004262,0.004286,0.007024,0.010024,0.015548,0.008667,0.004238,0.003095,0.003238,0.004857,0.008643,0.02581,0.023143,0.348
0.444252,0.01888,0.015312,0.019531,0.019628,0.024981,0.030888,0.044343,0.056641,0.037278,0.022184,0.016975,0.013431,0.014974,0.009066,0.012707,0.012731,0.186198
0.478471,0.025654,0.013581,0.010211,0.007872,0.009708,0.013556,0.019165,0.023265,0.016222,0.009608,0.007093,0.007168,0.008677,0.011645,0.019391,0.018486,0.300226
0.656958,0.016547,0.007845,0.006,0.005311,0.005441,0.007826,0.010957,0.016734,0.009746,0.006187,0.004715,0.003746,0.005665,0.007379,0.013044,0.01174,0.204159
0.501384,0.030593,0.01234,0.007977,0.005208,0.00617,0.006851,0.011285,0.015156,0.00922,0.005114,0.005138,0.003871,0.00556,0.008188,0.019825,0.017502,0.328618
0.493345,0.028757,0.009437,0.005431,0.003606,0.003984,0.005075,0.007256,0.010461,0.006878,0.004006,0.002983,0.003027,0.004652,0.008614,0.024461,0.021568,0.356459
0.586193,0.023598,0.009811,0.006231,0.004432,0.004981,0.005019,0.007784,0.011705,0.007178,0.004924,0.004678,0.004053,0.006534,0.009564,0.019564,0.019318,0.264432
0.341628,0.011767,0.009645,0.015818,0.023727,0.031829,0.051505,0.067708,0.090856,0.068673,0.047261,0.026813,0.015046,0.009066,0.005787,0.007137,0.008873,0.16686
0.527858,0.025339,0.010537,0.007453,0.004806,0.004626,0.005088,0.007941,0.008352,0.005988,0.005063,0.003624,0.004086,0.005191,0.008635,0.021664,0.021767,0.321983
0.602597,0.015799,0.011413,0.01241,0.009569,0.010965,0.014603,0.018939,0.027736,0.017569,0.012161,0.009594,0.008722,0.012236,0.009495,0.01398,0.0155,0.17671
0.569898,0.020514,0.010055,0.006866,0.005995,0.006952,0.008971,0.015646,0.022917,0.013882,0.008099,0.006335,0.004847,0.005463,0.007185,0.016603,0.01301,0.25676
0.4375,0.029923,0.014881,0.011462,0.007883,0.008124,0.009653,0.01295,0.017736,0.011865,0.008164,0.006515,0.007239,0.010175,0.011865,0.0257,0.028998,0.339366
0.40553,0.027121,0.016705,0.018409,0.014508,0.016326,0.020417,0.027424,0.032424,0.02375,0.017765,0.012538,0.010833,0.014508,0.011098,0.021402,0.021932,0.287311
0.494375,0.026,0.012625,0.011,0.006969,0.007219,0.0095,0.015469,0.021281,0.01325,0.008406,0.00725,0.006125,0.01125,0.012125,0.023344,0.028,0.285813
0.507417,0.026389,0.012278,0.008417,0.005333,0.006361,0.007694,0.012361,0.017833,0.010972,0.006667,0.005056,0.0045,0.007333,0.010833,0.02325,0.026722,0.300583
0.484288,0.02693,0.015677,0.009999,0.006724,0.006793,0.006619,0.01073,0.01289,0.010277,0.00763,0.00756,0.007351,0.012995,0.013064,0.023411,0.026373,0.310688
0.398558,0.027582,0.019031,0.019115,0.012492,0.014504,0.01442,0.019115,0.029301,0.018779,0.013833,0.013623,0.011611,0.017983,0.015887,0.02448,0.028379,0.301308
0.336333,0.026571,0.017475,0.025919,0.022203,0.023768,0.02993,0.036222,0.047079,0.035048,0.02843,0.02455,0.017899,0.020312,0.012324,0.018192,0.020768,0.256977
0.505655,0.01805,0.012688,0.01846,0.016673,0.017317,0.01972,0.027075,0.037418,0.028422,0.020775,0.018753,0.015823,0.017259,0.00964,0.01509,0.017317,0.183867
0.493416,0.017384,0.013167,0.01903,0.018488,0.022727,0.028522,0.03957,0.051971,0.033031,0.020405,0.015197,0.011972,0.011612,0.007283,0.009537,0.010868,0.175821
0.458829,0.028252,0.015811,0.01406,0.008303,0.008303,0.009126,0.012362,0.018596,0.012309,0.008038,0.006791,0.008091,0.012733,0.014829,0.027961,0.031489,0.304117
0.385732,0.028701,0.013816,0.010485,0.006209,0.007895,0.008347,0.014309,0.020724,0.01324,0.007566,0.007895,0.005387,0.00847,0.012541,0.028372,0.028084,0.392229
0.435437,0.02899,0.015766,0.011867,0.009663,0.010087,0.01085,0.018677,0.02817,0.015795,0.010031,0.007177,0.007177,0.008816,0.011669,0.022491,0.024497,0.322841
0.412452,0.028851,0.017407,0.017133,0.01213,0.010691,0.01028,0.013192,0.021005,0.014768,0.012712,0.010519,0.012096,0.019668,0.016208,0.02707,0.031319,0.3125
0.430029,0.032056,0.012835,0.007564,0.004991,0.005859,0.007968,0.012618,0.017206,0.00989,0.006107,0.004433,0.003565,0.006851,0.01237,0.027685,0.027003,0.37097
0.512239,0.024421,0.012494,0.009058,0.00673,0.008008,0.008519,0.013545,0.019821,0.012438,0.007298,0.005367,0.006219,0.008235,0.010421,0.02019,0.020502,0.294497
0.231257,0.045995,0.018743,0.01192,0.007299,0.006822,0.007739,0.013791,0.02142,0.012434,0.007079,0.005795,0.006309,0.012177,0.017899,0.04086,0.044087,0.488373
0.468412,0.027196,0.011419,0.007466,0.006014,0.007534,0.008108,0.016182,0.026892,0.013142,0.008345,0.005372,0.004324,0.005676,0.008412,0.024527,0.023041,0.327939
0.420417,0.031667,0.012589,0.008065,0.006935,0.008214,0.009583,0.013869,0.02006,0.013988,0.008423,0.006548,0.006667,0.00881,0.012351,0.026726,0.02756,0.35753
0.386473,0.026473,0.014955,0.018705,0.012723,0.014464,0.018393,0.025848,0.037054,0.024375,0.017545,0.014107,0.011964,0.016027,0.013705,0.02317,0.026741,0.297277
0.49454,0.027057,0.014931,0.010769,0.006606,0.00552,0.006184,0.008687,0.012337,0.00917,0.007903,0.007119,0.008084,0.01294,0.012971,0.023588,0.028746,0.302847
0.446989,0.025443,0.016673,0.017062,0.012123,0.011883,0.014039,0.019636,0.031849,0.01808,0.01323,0.01344,0.012901,0.019217,0.013919,0.02242,0.021851,0.269247
0.448214,0.029095,0.017619,0.014,0.007476,0.005881,0.007,0.009238,0.014024,0.008881,0.007262,0.007976,0.009024,0.015952,0.01531,0.027881,0.033143,0.322024
0.495037,0.027321,0.014936,0.010547,0.007583,0.007537,0.008134,0.011949,0.016222,0.009949,0.007192,0.008088,0.007835,0.014085,0.013258,0.023897,0.024242,0.292187
0.472193,0.020548,0.01307,0.018706,0.019649,0.021732,0.024978,0.031031,0.035219,0.02261,0.015285,0.014013,0.01239,0.015022,0.011667,0.016579,0.018443,0.216864
0.395771,0.018911,0.013889,0.026848,0.021546,0.024058,0.026228,0.038225,0.042442,0.031126,0.024833,0.023158,0.020244,0.0235,0.013052,0.018415,0.021329,0.216425
0.365282,0.024065,0.016892,0.018844,0.01676,0.018822,0.021433,0.031129,0.043107,0.030778,0.019788,0.015992,0.013097,0.017769,0.014698,0.023232,0.024131,0.284179
0.33369,0.031634,0.018586,0.019956,0.016036,0.01812,0.020724,0.027659,0.03369,0.020943,0.013898,0.010691,0.01017,0.016831,0.015899,0.02563,0.026343,0.339501
0.414283,0.026994,0.017803,0.022084,0.01944,0.020699,0.023519,0.030746,0.036437,0.026466,0.019012,0.017753,0.0139,0.018156,0.011986,0.017199,0.018408,0.245115
0.468437,0.026551,0.016408,0.019345,0.012257,0.011846,0.012394,0.017328,0.021793,0.014411,0.010162,0.00981,0.00979,0.017701,0.013393,0.023144,0.025317,0.269913
0.34599,0.036094,0.018151,0.0125,0.00724,0.007083,0.008229,0.011901,0.016719,0.01401,0.010234,0.009245,0.009922,0.018516,0.017344,0.032344,0.035443,0.389036
0.497225,0.023263,0.013779,0.013875,0.010714,0.011607,0.01209,0.018485,0.022249,0.014503,0.00666,0.006491,0.006853,0.013055,0.01402,0.022104,0.024011,0.269015
0.335811,0.032517,0.022213,0.022748,0.012697,0.012979,0.015287,0.022973,0.035276,0.020298,0.013542,0.010614,0.010163,0.023029,0.019735,0.028885,0.033981,0.327252
0.503563,0.021723,0.014977,0.017226,0.014405,0.015835,0.020941,0.025286,0.031879,0.022847,0.017416,0.015072,0.012786,0.014787,0.010556,0.016139,0.017188,0.207374
0.418552,0.021739,0.017149,0.024971,0.01759,0.018122,0.021886,0.028386,0.036501,0.025797,0.017443,0.016304,0.013789,0.018673,0.012247,0.018453,0.018434,0.253966
0.379073,0.026796,0.019067,0.016452,0.014485,0.013745,0.01747,0.02351,0.032789,0.024227,0.015804,0.012981,0.012148,0.015295,0.015318,0.022492,0.022885,0.315462
0.40939,0.030823,0.019352,0.017579,0.00974,0.009655,0.011001,0.016469,0.02262,0.0157,0.013222,0.010915,0.011385,0.018028,0.016768,0.024393,0.027149,0.315811
0.456575,0.027574,0.015231,0.011029,0.008451,0.00721,0.009334,0.013178,0.020244,0.011101,0.008785,0.00795,0.00635,0.009645,0.013154,0.026451,0.026165,0.321572
0.417979,0.023957,0.016415,0.022294,0.018467,0.018578,0.021573,0.029559,0.041371,0.026231,0.017192,0.013199,0.015362,0.01819,0.0127,0.022405,0.022626,0.241903
0.397196,0.028419,0.016774,0.016052,0.014022,0.014557,0.013381,0.017655,0.020994,0.015518,0.009402,0.009455,0.00812,0.015491,0.016186,0.027831,0.028499,0.330449
0.417276,0.022909,0.015256,0.020358,0.018512,0.02014,0.023345,0.032039,0.042444,0.030411,0.021633,0.019166,0.016229,0.017354,0.011731,0.016699,0.017219,0.237278
